timestamp,hour,day_of_week,is_weekend,outdoor_temperature,outdoor_humidity,occupancy,indoor_temperature,indoor_humidity,comfort_score,learning_quality,cooling_demand
2026-03-20 17:55:00,17,4,0,30.56,65.36,18,28.72,58.87,81.99,82.93,47.72
2026-03-20 18:00:00,18,4,0,28.27,74.74,6,26.07,68.11,86.52,86.57,32.06
2026-03-20 18:05:00,18,4,0,28.36,74.58,8,26.25,66.96,82.72,80.79,30.49
2026-03-20 18:10:00,18,4,0,28.16,65.78,9,26.36,57.72,89.7,89.45,31.76
2026-03-20 18:15:00,18,4,0,31.33,60.01,5,29.43,51.73,77.29,75.72,49.55
2026-03-20 18:20:00,18,4,0,27.05,78.57,9,24.64,70.38,87.13,86.02,28.33
2026-03-20 18:25:00,18,4,0,30.66,66.48,1,27.83,60.54,83.06,84.56,38.84
2026-03-20 18:30:00,18,4,0,29.89,64.87,8,28.1,59.15,85.65,87.6,40.06
2026-03-20 18:35:00,18,4,0,27.89,74.23,3,25.7,66.23,85.64,85.36,28.53
2026-03-20 18:40:00,18,4,0,30.39,63.47,7,28.27,57.26,82.55,84.0,45.97
2026-03-20 18:45:00,18,4,0,28.91,68.63,6,26.24,60.78,92.08,92.91,31.3
2026-03-20 18:50:00,18,4,0,28.32,74.19,5,25.79,66.31,86.01,87.64,27.29
2026-03-20 18:55:00,18,4,0,31.36,62.53,3,29.17,52.81,79.29,80.9,43.86
2026-03-20 19:00:00,19,4,0,21.39,87.17,10,18.76,80.65,54.85,54.4,0.0
2026-03-20 19:05:00,19,4,0,24.57,77.01,1,22.06,68.34,75.87,74.25,12.46
2026-03-20 19:10:00,19,4,0,20.11,95.0,2,17.51,88.72,42.78,41.48,0.0
2026-03-20 19:15:00,19,4,0,20.41,93.99,6,18.11,84.52,47.3,48.27,0.0
2026-03-20 19:20:00,19,4,0,21.89,91.79,3,19.91,82.49,58.64,60.44,0.73
2026-03-20 19:25:00,19,4,0,21.78,86.06,8,19.92,78.09,59.56,60.5,0.11
2026-03-20 19:30:00,19,4,0,23.56,85.86,1,21.42,79.16,68.38,69.17,5.6
2026-03-20 19:35:00,19,4,0,21.81,93.77,1,19.11,85.1,53.73,54.79,0.0
2026-03-20 19:40:00,19,4,0,22.25,93.14,1,19.99,85.68,54.73,55.07,0.0
2026-03-20 19:45:00,19,4,0,24.94,83.9,9,22.97,74.71,75.65,73.98,19.05
2026-03-20 19:50:00,19,4,0,23.46,84.03,5,21.52,75.3,66.87,66.33,11.53
2026-03-20 19:55:00,19,4,0,22.4,83.14,0,19.48,73.96,64.76,65.82,0.15
2026-03-20 20:00:00,20,4,0,24.17,86.28,3,21.72,80.27,64.72,64.53,6.39
2026-03-20 20:05:00,20,4,0,21.77,93.85,4,19.63,86.9,51.02,52.44,0.0
2026-03-20 20:10:00,20,4,0,20.05,95.0,8,17.49,85.84,43.39,44.88,0.0
2026-03-20 20:15:00,20,4,0,23.2,87.61,9,21.49,81.56,65.25,65.19,11.42
2026-03-20 20:20:00,20,4,0,23.54,87.17,10,21.04,78.17,64.47,62.96,5.26
2026-03-20 20:25:00,20,4,0,22.65,90.9,0,19.79,84.37,57.98,58.08,0.0
2026-03-20 20:30:00,20,4,0,22.18,87.17,8,19.6,81.61,59.13,60.57,0.0
2026-03-20 20:35:00,20,4,0,20.95,88.15,6,18.69,78.79,57.49,56.52,0.0
2026-03-20 20:40:00,20,4,0,22.71,84.72,7,20.86,75.46,66.98,68.56,8.41
2026-03-20 20:45:00,20,4,0,21.06,92.94,6,18.95,86.75,48.74,47.69,0.0
2026-03-20 20:50:00,20,4,0,21.53,95.0,10,19.7,87.37,55.78,56.88,3.55
2026-03-20 20:55:00,20,4,0,22.57,85.73,7,20.77,79.11,61.89,60.92,2.67
2026-03-20 21:00:00,21,4,0,22.16,90.82,3,19.65,84.99,52.13,53.65,0.0
2026-03-20 21:05:00,21,4,0,21.87,90.71,2,19.61,81.59,54.23,55.11,0.0
2026-03-20 21:10:00,21,4,0,21.74,88.92,4,19.09,81.62,54.36,52.9,0.0
2026-03-20 21:15:00,21,4,0,21.49,89.54,7,19.38,82.48,58.09,57.76,0.0
2026-03-20 21:20:00,21,4,0,20.88,91.04,2,18.75,83.46,51.92,52.78,0.0
2026-03-20 21:25:00,21,4,0,22.43,89.7,8,19.78,82.06,60.25,59.08,0.0
2026-03-20 21:30:00,21,4,0,21.61,89.81,4,19.44,82.34,54.16,54.08,0.0
2026-03-20 21:35:00,21,4,0,21.75,85.15,1,19.63,76.87,61.91,60.64,0.34
2026-03-20 21:40:00,21,4,0,22.12,91.5,2,19.63,83.51,53.19,54.97,0.96
2026-03-20 21:45:00,21,4,0,21.21,95.0,2,18.45,88.03,45.18,43.87,0.0
2026-03-20 21:50:00,21,4,0,21.63,91.33,4,18.88,82.46,56.43,56.67,0.0
2026-03-20 21:55:00,21,4,0,23.53,84.26,3,21.14,74.65,71.4,72.83,6.08
2026-03-20 22:00:00,22,4,0,21.82,93.14,3,19.47,84.17,52.23,54.06,0.0
2026-03-20 22:05:00,22,4,0,22.59,92.08,4,20.31,83.55,60.36,59.66,4.97
2026-03-20 22:10:00,22,4,0,20.68,95.0,1,18.4,86.72,49.15,50.15,0.0
2026-03-20 22:15:00,22,4,0,21.55,87.69,6,19.58,81.38,59.78,61.1,0.37
2026-03-20 22:20:00,22,4,0,23.44,80.75,1,20.91,72.74,66.69,68.25,6.92
2026-03-20 22:25:00,22,4,0,20.9,95.0,7,18.37,88.61,49.27,49.92,0.0
2026-03-20 22:30:00,22,4,0,21.01,88.85,1,18.1,79.48,55.56,54.94,0.0
2026-03-20 22:35:00,22,4,0,21.96,94.03,0,19.58,85.94,51.59,50.7,0.0
2026-03-20 22:40:00,22,4,0,24.35,78.43,1,21.61,72.18,70.15,71.97,10.13
2026-03-20 22:45:00,22,4,0,23.99,83.57,0,21.38,74.96,69.88,71.0,4.99
2026-03-20 22:50:00,22,4,0,20.95,90.09,1,18.77,81.1,56.21,54.98,0.0
2026-03-20 22:55:00,22,4,0,24.35,82.91,2,22.16,75.58,73.62,71.95,8.87
2026-03-20 23:00:00,23,4,0,23.5,79.6,1,21.31,70.84,71.91,70.22,4.88
2026-03-20 23:05:00,23,4,0,23.9,80.44,0,21.45,72.26,69.75,70.97,4.3
2026-03-20 23:10:00,23,4,0,21.43,95.0,5,18.97,88.68,50.27,49.86,0.0
2026-03-20 23:15:00,23,4,0,23.5,84.58,7,21.57,77.13,70.86,72.78,7.65
2026-03-20 23:20:00,23,4,0,20.59,95.0,8,18.42,86.15,46.51,47.54,0.0
2026-03-20 23:25:00,23,4,0,20.09,93.83,1,17.65,86.74,45.75,45.02,0.0
2026-03-20 23:30:00,23,4,0,24.78,81.75,9,22.48,75.43,70.9,72.39,13.99
2026-03-20 23:35:00,23,4,0,21.58,90.32,10,19.07,83.48,54.37,52.91,0.0
2026-03-20 23:40:00,23,4,0,22.85,84.65,6,20.64,75.16,69.16,69.91,4.44
2026-03-20 23:45:00,23,4,0,20.54,90.16,9,18.02,84.57,46.24,45.12,0.0
2026-03-20 23:50:00,23,4,0,24.97,80.69,0,22.92,73.24,75.73,74.09,17.54
2026-03-20 23:55:00,23,4,0,22.27,90.49,1,19.81,82.98,58.42,56.9,0.0
2026-03-21 00:00:00,0,5,1,22.33,92.9,15,20.16,87.15,54.19,55.16,4.49
2026-03-21 00:05:00,0,5,1,20.23,92.97,13,18.35,85.22,50.89,52.47,0.0
2026-03-21 00:10:00,0,5,1,20.54,91.31,6,17.97,83.72,49.91,48.41,0.0
2026-03-21 00:15:00,0,5,1,24.53,85.66,10,22.62,76.68,71.54,71.42,14.54
2026-03-21 00:20:00,0,5,1,24.75,82.75,6,21.96,74.88,68.95,67.86,9.95
2026-03-21 00:25:00,0,5,1,21.63,91.66,4,19.48,83.14,57.22,56.41,0.2
2026-03-21 00:30:00,0,5,1,20.73,91.06,13,18.8,83.89,50.44,51.79,0.0
2026-03-21 00:35:00,0,5,1,21.34,87.28,11,19.41,81.66,53.86,54.07,0.83
2026-03-21 00:40:00,0,5,1,21.89,88.56,9,20.08,82.29,57.86,58.91,2.33
2026-03-21 00:45:00,0,5,1,24.44,85.69,0,21.99,77.4,69.56,69.81,9.44
2026-03-21 00:50:00,0,5,1,21.07,95.0,10,19.13,89.59,46.72,46.15,0.62
2026-03-21 00:55:00,0,5,1,22.3,91.48,2,19.89,83.96,56.52,54.74,0.0
2026-03-21 01:00:00,1,5,1,23.2,83.97,10,20.87,75.53,69.94,70.79,8.29
2026-03-21 01:05:00,1,5,1,24.33,77.68,3,21.9,69.41,76.97,75.47,9.98
2026-03-21 01:10:00,1,5,1,24.81,85.28,0,22.43,78.1,70.45,70.31,11.73
2026-03-21 01:15:00,1,5,1,22.06,85.8,13,19.9,80.04,61.91,62.22,5.58
2026-03-21 01:20:00,1,5,1,23.17,89.22,3,21.2,80.39,63.35,62.51,6.88
2026-03-21 01:25:00,1,5,1,21.04,92.84,11,18.83,84.65,53.09,53.06,0.0
2026-03-21 01:30:00,1,5,1,20.99,91.87,13,18.94,85.41,50.2,51.38,0.0
2026-03-21 01:35:00,1,5,1,24.81,77.59,3,22.36,70.15,78.81,79.34,12.03
2026-03-21 01:40:00,1,5,1,23.62,81.01,13,21.84,72.44,75.82,77.38,11.23
2026-03-21 01:45:00,1,5,1,22.7,88.51,4,20.54,80.52,59.82,58.24,2.03
2026-03-21 01:50:00,1,5,1,21.98,92.5,9,20.06,86.0,56.4,58.19,2.29
2026-03-21 01:55:00,1,5,1,20.09,95.0,3,18.07,86.82,47.26,49.22,0.0
2026-03-21 02:00:00,2,5,1,24.98,81.31,9,22.31,73.95,75.36,76.53,15.66
2026-03-21 02:05:00,2,5,1,21.12,94.44,15,19.61,89.22,53.76,54.66,4.14
2026-03-21 02:10:00,2,5,1,24.54,78.08,1,21.64,68.94,72.48,71.43,10.0
2026-03-21 02:15:00,2,5,1,20.56,90.38,5,18.48,83.26,48.61,49.67,0.0
2026-03-21 02:20:00,2,5,1,24.34,77.99,13,22.58,72.15,78.11,78.67,19.06
2026-03-21 02:25:00,2,5,1,21.13,90.3,2,18.44,81.41,49.88,48.81,0.0
2026-03-21 02:30:00,2,5,1,20.48,95.0,0,17.69,87.49,46.82,46.96,0.0
2026-03-21 02:35:00,2,5,1,22.76,85.84,11,20.46,80.7,58.81,60.23,4.89
2026-03-21 02:40:00,2,5,1,22.54,90.75,3,19.72,82.31,58.96,57.18,0.0
2026-03-21 02:45:00,2,5,1,24.32,84.8,4,22.46,76.98,70.74,72.12,15.04
2026-03-21 02:50:00,2,5,1,24.64,82.61,7,22.02,74.65,71.79,72.6,11.84
2026-03-21 02:55:00,2,5,1,23.69,83.45,10,21.06,74.75,70.26,70.98,9.65
2026-03-21 03:00:00,3,5,1,23.67,87.83,9,21.13,80.76,62.1,63.69,4.91
2026-03-21 03:05:00,3,5,1,24.77,84.66,3,22.75,75.35,75.15,73.49,12.79
2026-03-21 03:10:00,3,5,1,23.58,82.46,12,21.73,73.7,71.9,70.87,13.22
2026-03-21 03:15:00,3,5,1,24.5,80.16,2,21.58,72.7,75.14,74.0,11.04
2026-03-21 03:20:00,3,5,1,20.15,90.34,0,17.69,82.26,48.94,50.3,0.0
2026-03-21 03:25:00,3,5,1,23.31,80.32,4,21.09,70.74,73.21,72.66,4.66
2026-03-21 03:30:00,3,5,1,21.59,92.16,11,19.19,83.12,52.01,51.36,0.0
2026-03-21 03:35:00,3,5,1,22.92,83.4,1,19.96,75.39,64.35,64.89,0.0
2026-03-21 03:40:00,3,5,1,22.61,83.79,5,20.44,76.45,67.52,68.21,2.44
2026-03-21 03:45:00,3,5,1,21.16,87.61,10,18.96,78.79,59.61,58.76,0.0
2026-03-21 03:50:00,3,5,1,24.6,76.99,2,21.68,71.05,73.98,73.43,10.59
2026-03-21 03:55:00,3,5,1,21.74,85.72,2,19.01,78.99,59.55,58.98,0.0
2026-03-21 04:00:00,4,5,1,24.45,84.77,15,22.77,79.91,71.64,72.92,18.69
2026-03-21 04:05:00,4,5,1,23.01,84.75,2,20.21,76.68,64.08,62.98,2.61
2026-03-21 04:10:00,4,5,1,24.83,84.55,4,22.64,75.75,75.86,75.41,14.4
2026-03-21 04:15:00,4,5,1,23.18,83.01,14,21.05,74.28,70.01,69.05,6.32
2026-03-21 04:20:00,4,5,1,22.2,89.89,7,19.92,81.99,61.05,60.49,3.18
2026-03-21 04:25:00,4,5,1,22.97,86.17,12,20.5,77.22,62.23,63.25,3.01
2026-03-21 04:30:00,4,5,1,22.66,82.46,9,20.69,75.55,65.36,66.36,6.05
2026-03-21 04:35:00,4,5,1,21.33,87.68,14,19.03,79.07,57.9,57.56,0.0
2026-03-21 04:40:00,4,5,1,22.02,91.88,14,19.81,83.18,56.6,58.16,1.61
2026-03-21 04:45:00,4,5,1,21.5,92.33,2,18.83,82.57,55.6,57.25,0.0
2026-03-21 04:50:00,4,5,1,20.92,89.81,6,18.82,83.18,50.24,50.65,0.0
2026-03-21 04:55:00,4,5,1,21.18,91.35,10,18.84,82.94,51.63,52.8,0.0
2026-03-21 05:00:00,5,5,1,20.63,94.66,10,18.16,85.91,48.2,46.79,0.0
2026-03-21 05:05:00,5,5,1,21.99,86.55,10,19.57,80.46,56.64,55.78,0.0
2026-03-21 05:10:00,5,5,1,20.63,95.0,8,18.55,85.97,47.07,47.25,0.0
2026-03-21 05:15:00,5,5,1,20.09,95.0,8,18.34,86.56,50.47,50.12,0.0
2026-03-21 05:20:00,5,5,1,24.31,85.09,9,21.76,78.45,70.55,69.31,8.31
2026-03-21 05:25:00,5,5,1,23.54,80.49,6,21.26,71.34,69.11,71.05,9.17
2026-03-21 05:30:00,5,5,1,21.42,87.04,14,19.33,80.06,57.87,57.68,0.46
2026-03-21 05:35:00,5,5,1,21.91,92.48,0,19.78,85.98,53.31,53.23,0.0
2026-03-21 05:40:00,5,5,1,24.8,82.38,6,22.85,76.58,76.29,75.13,14.59
2026-03-21 05:45:00,5,5,1,24.87,81.83,11,22.69,73.81,77.81,79.61,16.02
2026-03-21 05:50:00,5,5,1,24.14,78.0,9,21.76,71.81,74.89,73.43,13.25
2026-03-21 05:55:00,5,5,1,23.67,84.57,1,21.02,76.82,68.4,66.79,5.05
2026-03-21 06:00:00,6,5,1,23.15,89.91,12,20.93,84.29,59.8,60.69,5.35
2026-03-21 06:05:00,6,5,1,22.32,89.84,7,20.37,82.13,61.93,62.62,2.12
2026-03-21 06:10:00,6,5,1,23.19,83.77,14,21.45,77.84,66.22,66.64,10.38
2026-03-21 06:15:00,6,5,1,23.29,82.84,0,21.05,74.14,70.72,71.4,6.25
2026-03-21 06:20:00,6,5,1,20.92,91.23,2,18.83,82.42,53.93,54.76,0.0
2026-03-21 06:25:00,6,5,1,20.43,94.84,14,18.63,87.03,51.15,52.35,0.0
2026-03-21 06:30:00,6,5,1,21.4,95.0,6,18.73,88.11,49.78,51.19,0.0
2026-03-21 06:35:00,6,5,1,23.94,83.93,12,21.54,76.31,69.09,70.41,11.76
2026-03-21 06:40:00,6,5,1,20.74,89.87,14,18.9,83.68,55.36,55.24,0.0
2026-03-21 06:45:00,6,5,1,24.49,81.45,9,22.14,73.92,75.27,74.69,12.66
2026-03-21 06:50:00,6,5,1,23.34,85.42,7,21.19,78.0,67.99,66.65,6.96
2026-03-21 06:55:00,6,5,1,21.81,87.43,12,19.94,81.06,59.5,58.34,3.55
2026-03-21 07:00:00,7,5,1,22.96,84.06,2,20.84,75.58,65.83,66.19,7.37
2026-03-21 07:05:00,7,5,1,21.4,90.18,6,19.22,81.8,54.69,53.28,0.0
2026-03-21 07:10:00,7,5,1,24.99,81.48,5,22.57,75.43,71.26,70.32,11.14
2026-03-21 07:15:00,7,5,1,23.53,83.6,3,21.52,76.44,70.65,72.05,6.72
2026-03-21 07:20:00,7,5,1,23.85,85.57,9,21.23,79.48,64.47,66.08,10.02
2026-03-21 07:25:00,7,5,1,22.17,91.35,3,19.46,84.62,55.95,54.61,0.87
2026-03-21 07:30:00,7,5,1,20.18,93.03,14,18.24,88.1,45.38,46.98,0.0
2026-03-21 07:35:00,7,5,1,24.36,84.88,6,22.42,78.38,72.51,71.52,14.98
2026-03-21 07:40:00,7,5,1,24.02,82.56,13,22.03,76.36,70.43,71.43,11.25
2026-03-21 07:45:00,7,5,1,23.61,84.12,14,21.1,75.26,65.32,66.19,9.51
2026-03-21 07:50:00,7,5,1,20.98,90.7,3,18.99,84.1,54.17,52.4,0.0
2026-03-21 07:55:00,7,5,1,24.27,79.15,15,22.77,72.61,75.44,75.1,15.97
2026-03-21 08:00:00,8,5,1,23.21,87.64,10,20.98,79.62,65.17,65.0,8.84
2026-03-21 08:05:00,8,5,1,23.14,88.81,7,20.67,79.47,64.18,62.58,4.37
2026-03-21 08:10:00,8,5,1,21.08,87.69,9,18.62,82.0,55.33,53.84,0.0
2026-03-21 08:15:00,8,5,1,22.66,82.38,9,20.76,75.87,65.21,66.49,7.21
2026-03-21 08:20:00,8,5,1,23.45,84.45,5,21.29,77.07,70.23,69.89,6.76
2026-03-21 08:25:00,8,5,1,20.41,95.0,6,18.46,88.49,45.95,47.84,0.0
2026-03-21 08:30:00,8,5,1,23.4,87.49,12,20.95,81.28,61.93,60.64,7.99
2026-03-21 08:35:00,8,5,1,24.01,80.1,6,21.9,72.27,72.65,70.65,11.06
2026-03-21 08:40:00,8,5,1,23.57,85.61,8,21.51,77.06,69.62,69.09,6.9
2026-03-21 08:45:00,8,5,1,22.95,84.19,4,20.16,76.35,63.28,64.73,4.32
2026-03-21 08:50:00,8,5,1,23.03,88.56,10,21.1,82.34,64.6,63.5,9.86
2026-03-21 08:55:00,8,5,1,22.21,92.26,9,19.67,86.16,52.53,51.41,0.0
2026-03-21 09:00:00,9,5,1,27.73,72.65,13,26.03,65.6,87.2,88.72,30.81
2026-03-21 09:05:00,9,5,1,28.48,74.49,4,25.99,66.79,84.6,84.59,32.42
2026-03-21 09:10:00,9,5,1,28.92,65.78,14,27.31,58.84,85.66,86.51,39.44
2026-03-21 09:15:00,9,5,1,29.54,67.71,14,27.11,62.51,84.62,84.19,37.71
2026-03-21 09:20:00,9,5,1,25.59,77.09,5,22.86,71.2,75.6,75.7,14.67
2026-03-21 09:25:00,9,5,1,26.0,80.46,12,23.75,74.75,76.31,77.29,20.69
2026-03-21 09:30:00,9,5,1,27.65,67.16,11,25.53,61.38,90.4,90.08,32.39
2026-03-21 09:35:00,9,5,1,26.83,69.55,0,24.73,61.93,90.75,89.85,24.01
2026-03-21 09:40:00,9,5,1,28.5,73.02,7,26.51,65.02,87.62,86.08,34.55
2026-03-21 09:45:00,9,5,1,26.05,74.16,0,23.38,66.42,84.8,83.02,14.2
2026-03-21 09:50:00,9,5,1,25.67,73.72,5,23.49,64.33,83.9,85.78,16.56
2026-03-21 09:55:00,9,5,1,29.0,70.97,0,26.48,64.55,85.28,84.04,30.62
2026-03-21 10:00:00,10,5,1,26.05,80.77,8,24.25,71.8,85.04,83.69,25.69
2026-03-21 10:05:00,10,5,1,27.85,69.46,15,25.98,61.5,87.99,88.44,35.65
2026-03-21 10:10:00,10,5,1,25.66,82.53,6,23.24,74.96,77.88,78.84,15.63
2026-03-21 10:15:00,10,5,1,26.1,79.5,0,23.44,71.42,80.31,82.26,16.18
2026-03-21 10:20:00,10,5,1,27.42,70.83,0,24.98,64.01,95.05,94.63,22.64
2026-03-21 10:25:00,10,5,1,26.85,74.86,3,24.33,65.47,91.05,91.91,23.34
2026-03-21 10:30:00,10,5,1,29.54,66.31,15,27.86,60.75,82.58,83.03,40.82
2026-03-21 10:35:00,10,5,1,29.39,62.26,7,26.75,54.25,92.62,92.02,35.63
2026-03-21 10:40:00,10,5,1,29.33,63.87,8,27.33,55.98,91.9,90.19,41.02
2026-03-21 10:45:00,10,5,1,25.24,82.94,11,22.88,74.01,78.98,78.22,15.26
2026-03-21 10:50:00,10,5,1,29.19,64.54,3,27.24,56.38,87.23,86.76,34.57
2026-03-21 10:55:00,10,5,1,25.19,80.18,3,22.83,71.47,76.55,78.27,17.67
2026-03-21 11:00:00,11,5,1,27.32,76.38,10,25.47,67.46,86.95,88.84,32.44
2026-03-21 11:05:00,11,5,1,25.75,73.21,7,23.7,66.92,87.36,85.81,21.14
2026-03-21 11:10:00,11,5,1,29.98,68.3,2,27.95,60.06,84.36,82.67,37.28
2026-03-21 11:15:00,11,5,1,27.92,67.1,0,25.0,60.09,93.24,92.73,23.16
2026-03-21 11:20:00,11,5,1,28.21,71.4,11,25.85,64.62,87.41,85.92,29.69
2026-03-21 11:25:00,11,5,1,29.42,63.91,6,26.94,57.29,89.88,88.69,35.26
2026-03-21 11:30:00,11,5,1,28.84,68.72,13,26.4,61.62,88.95,88.87,32.67
2026-03-21 11:35:00,11,5,1,27.03,77.31,7,24.29,70.09,83.64,82.71,23.16
2026-03-21 11:40:00,11,5,1,29.58,64.89,8,27.12,59.24,87.35,86.95,38.12
2026-03-21 11:45:00,11,5,1,29.05,63.57,4,26.3,57.23,94.55,93.6,34.87
2026-03-21 11:50:00,11,5,1,28.4,70.26,11,26.25,62.71,87.45,89.35,36.88
2026-03-21 11:55:00,11,5,1,29.52,67.82,1,26.73,60.62,90.48,91.47,33.85
2026-03-21 12:00:00,12,5,1,30.05,65.63,10,27.41,56.84,87.34,87.18,39.53
2026-03-21 12:05:00,12,5,1,34.99,49.05,2,32.71,41.16,56.69,55.63,66.81
2026-03-21 12:10:00,12,5,1,30.51,66.98,10,28.36,59.44,85.58,86.16,42.04
2026-03-21 12:15:00,12,5,1,31.76,56.45,13,30.11,48.95,73.87,74.38,56.46
2026-03-21 12:20:00,12,5,1,33.11,55.67,14,30.74,48.02,71.58,72.65,55.9
2026-03-21 12:25:00,12,5,1,30.95,58.52,13,29.27,49.8,81.61,80.4,48.2
2026-03-21 12:30:00,12,5,1,31.19,58.02,3,28.4,48.75,79.77,78.22,43.19
2026-03-21 12:35:00,12,5,1,32.35,56.86,12,30.14,50.82,78.73,77.08,51.91
2026-03-21 12:40:00,12,5,1,33.86,57.24,15,32.03,49.27,65.55,65.42,63.25
2026-03-21 12:45:00,12,5,1,35.01,47.92,4,32.92,40.32,57.47,58.09,62.68
2026-03-21 12:50:00,12,5,1,32.46,56.15,8,30.47,48.52,73.14,71.89,52.59
2026-03-21 12:55:00,12,5,1,32.1,58.83,14,30.39,53.11,77.42,76.51,56.54
2026-03-21 13:00:00,13,5,1,35.07,47.06,15,32.94,38.8,57.18,57.17,68.62
2026-03-21 13:05:00,13,5,1,34.23,49.68,7,32.34,40.54,60.13,58.66,61.0
2026-03-21 13:10:00,13,5,1,32.63,56.41,14,30.9,48.45,73.43,74.15,58.47
2026-03-21 13:15:00,13,5,1,31.83,54.75,3,29.14,45.54,76.86,77.45,46.43
2026-03-21 13:20:00,13,5,1,34.38,55.86,10,32.59,47.68,61.68,61.98,67.88
2026-03-21 13:25:00,13,5,1,34.3,48.79,6,32.23,41.99,61.56,59.57,60.32
2026-03-21 13:30:00,13,5,1,35.06,48.39,8,33.24,41.97,58.45,59.07,70.11
2026-03-21 13:35:00,13,5,1,31.16,66.25,14,29.12,60.49,78.12,76.43,51.95
2026-03-21 13:40:00,13,5,1,33.24,54.55,1,31.03,44.64,69.47,69.65,54.72
2026-03-21 13:45:00,13,5,1,33.39,59.36,2,30.93,51.25,73.07,71.79,54.79
2026-03-21 13:50:00,13,5,1,33.01,53.6,15,30.74,46.51,68.4,67.88,55.57
2026-03-21 13:55:00,13,5,1,32.01,54.22,10,30.32,46.36,69.5,69.77,56.19
2026-03-21 14:00:00,14,5,1,30.38,59.72,11,28.21,50.98,81.21,79.83,46.4
2026-03-21 14:05:00,14,5,1,31.99,60.55,2,29.26,52.33,83.32,84.49,44.18
2026-03-21 14:10:00,14,5,1,34.93,48.77,5,32.79,40.89,55.0,56.94,65.65
2026-03-21 14:15:00,14,5,1,30.44,66.88,6,28.62,60.49,81.37,83.11,45.56
2026-03-21 14:20:00,14,5,1,32.22,53.49,5,30.12,45.59,72.38,74.11,53.68
2026-03-21 14:25:00,14,5,1,32.98,52.72,10,30.76,45.87,67.28,68.47,55.3
2026-03-21 14:30:00,14,5,1,31.11,65.56,9,28.71,58.03,81.95,80.84,45.51
2026-03-21 14:35:00,14,5,1,32.41,56.77,13,30.68,49.64,72.94,74.24,59.04
2026-03-21 14:40:00,14,5,1,32.99,56.44,5,30.73,48.22,72.87,74.79,52.75
2026-03-21 14:45:00,14,5,1,34.31,48.45,3,31.75,39.65,59.38,57.99,58.36
2026-03-21 14:50:00,14,5,1,31.25,56.79,2,29.28,48.99,75.19,75.93,49.38
2026-03-21 14:55:00,14,5,1,31.08,59.42,6,28.32,53.63,87.91,88.59,42.44
2026-03-21 15:00:00,15,5,1,33.1,57.13,11,30.53,49.06,73.31,75.09,53.55
2026-03-21 15:05:00,15,5,1,33.6,53.08,15,31.41,45.3,65.21,66.72,59.18
2026-03-21 15:10:00,15,5,1,31.72,60.12,2,29.78,50.77,77.63,79.12,50.27
2026-03-21 15:15:00,15,5,1,33.12,58.3,8,30.93,50.09,75.05,76.76,58.48
2026-03-21 15:20:00,15,5,1,30.14,61.08,15,28.37,55.01,86.83,85.65,47.66
2026-03-21 15:25:00,15,5,1,33.4,57.79,7,31.34,48.41,67.89,67.97,57.09
2026-03-21 15:30:00,15,5,1,34.84,48.14,13,32.59,41.63,59.68,59.29,63.82
2026-03-21 15:35:00,15,5,1,35.35,49.93,13,33.21,44.51,61.26,61.8,70.68
2026-03-21 15:40:00,15,5,1,32.44,56.14,13,30.12,49.42,77.52,77.27,53.67
2026-03-21 15:45:00,15,5,1,33.1,54.21,0,30.9,47.95,71.71,71.54,51.72
2026-03-21 15:50:00,15,5,1,31.84,59.02,10,29.59,52.9,81.32,82.68,49.28
2026-03-21 15:55:00,15,5,1,30.32,63.4,14,27.9,56.37,86.97,88.04,44.38
2026-03-21 16:00:00,16,5,1,29.49,63.96,12,27.88,55.82,89.8,91.03,39.43
2026-03-21 16:05:00,16,5,1,28.42,67.7,13,26.7,62.72,84.16,84.5,39.67
2026-03-21 16:10:00,16,5,1,27.87,76.35,13,25.67,67.78,88.16,89.48,28.86
2026-03-21 16:15:00,16,5,1,27.04,69.82,13,25.16,63.52,91.53,92.91,27.88
2026-03-21 16:20:00,16,5,1,28.21,72.13,10,25.92,65.26,90.17,91.73,29.16
2026-03-21 16:25:00,16,5,1,31.8,56.71,13,29.51,48.06,77.38,76.74,52.79
2026-03-21 16:30:00,16,5,1,29.43,70.68,7,27.1,64.32,81.69,80.11,35.65
2026-03-21 16:35:00,16,5,1,27.25,72.71,7,25.39,63.43,91.7,90.17,29.34
2026-03-21 16:40:00,16,5,1,31.37,60.2,15,29.45,53.8,79.0,80.4,51.71
2026-03-21 16:45:00,16,5,1,28.66,64.24,7,26.11,55.9,97.53,97.7,34.85
2026-03-21 16:50:00,16,5,1,28.53,72.41,4,26.56,62.87,88.9,88.27,32.51
2026-03-21 16:55:00,16,5,1,27.94,67.55,5,25.55,57.98,92.64,93.3,27.92
2026-03-21 17:00:00,17,5,1,27.51,72.57,2,24.79,66.1,88.69,89.88,21.63
2026-03-21 17:05:00,17,5,1,30.01,68.42,5,27.91,61.67,85.88,85.12,38.55
2026-03-21 17:10:00,17,5,1,30.81,61.85,7,28.36,53.51,87.39,88.23,46.18
2026-03-21 17:15:00,17,5,1,31.01,64.66,4,28.5,58.6,85.38,85.34,42.9
2026-03-21 17:20:00,17,5,1,30.3,68.28,15,28.06,61.46,82.06,81.49,43.34
2026-03-21 17:25:00,17,5,1,29.3,62.16,6,26.84,55.78,93.6,92.94,34.07
2026-03-21 17:30:00,17,5,1,27.08,69.92,6,24.5,61.85,94.91,94.87,21.3
